VSK
ABU AMM 0 68
ABU YVC 0 116
ABU LWM 1 46
ABU KRE 2 153
ABU ZDC 2 84
ABU MYR 5 12
ABU WGY 5 184
ABU AIC 7 54
ABU KOC 7 36
ABU PVA 7 191
ABU GNX 7 155
ABU DRA 8 38
ABU UIU 9 52
ABU KOK 12 171
ABU WJF 14 67
ABU DTZ 14 69
ABU NAY 15 65
ABU GHK 19 175
ABU RJC 19 150
ABU ZLM 20 90
ABU QJN 20 122
ABU ZLM 21 117
ABU YVC 21 103
ABU IFN 22 159
ABU RSS 23 65
ABU KNI 24 191
ABU XOM 26 125
ABU LUI 26 144
ABU XVF 28 96
ABU YMW 29 174
ABU SXC 34 33
ABU ZLM 36 120
ABU RTM 37 161
ABU XEI 37 52
ABU QAS 40 79
ABU AJX 40 129
ABU NFV 42 151
ABU NVR 42 53
ABU LJT 43 26
ABU IVC 43 129
ABU YVC 46 47
ABU RSS 47 132
ABU KPK 48 24
ABU HSU 48 58
ABU MBR 49 36
ABU QVI 49 16
ABU NGY 50 175
ABU NVR 51 116
ABU CCA 53 74
ABU XHC 55 30
ABU AXH 55 108
ABU MJD 58 87
ABU VTZ 58 106
ABU WEA 59 186
ABU VWM 59 21
ABU XXF 60 159
ABU EFW 62 146
ABU ANA 63 97
ABU PTL 64 35
ABU NXT 64 10
ABU YLI 65 18
ABU CLH 66 142
ABU TCJ 66 96
ABU DEV 67 126
ABU GHK 69 26
ABU QHY 69 118
ABU MJD 70 134
ABU NXT 70 20
ABU IKL 71 119
ABU GNX 72 146
ABU NAY 73 25
ABU AMD 74 47
ABU VUZ 74 192
ABU NEO 74 142
ABU WVR 75 46
ABU BJO 75 159
ABU PRF 76 138
ABU AUL 77 196
ABU OBP 78 103
ABU TCU 79 58
ABU BNF 80 79
ABU DEV 80 147
ABU WFG 83 76
ABU XRY 86 165
ABU AMD 87 110
ABU VHH 87 143
ABU VEU 87 82
ABU DYO 87 93
ABU JUB 90 127
ABU SQZ 91 142
ABU QAS 91 34
ABU KEA 92 46
ABU LJT 93 159
ABU PTL 93 195
ABU DVY 94 111
ABU PMT 95 174
ABU AMM 96 70
ABU DYO 96 15
ABU SQZ 97 68
ABU SXC 97 139
ABU MIU 97 56
ABU UIU 98 46
ABU MYR 99 139
ABU KOC 99 74
ABU BUZ 102 195
ABU DHU 104 114
ABU JHY 104 171
ABU OSB 105 17
ABU ZLM 106 54
ABU AVB 108 140
ABU UDZ 111 193
ABU ZDO 111 51
ABU YNK 113 28
ABU JJU 113 200
ABU WJF 113 104
ABU FZU 114 197
ABU BKR 115 150
ABU MFX 116 197
ABU MNG 117 63
