0
LEV SYC 0 0
SYC ISD 1 0
ISD GRV 2 0
GRV UBC 3 0
UBC QUS 4 0
QUS AXS 5 0
AXS OOR 6 0
OOR CXU 7 0
CXU BJQ 8 0
BJQ PVO 9 0
PVO ERW 10 0
ERW GBP 11 0
GBP TRD 12 0
TRD XQA 13 0
XQA BDT 14 0
BDT KYS 15 0
KYS MMG 16 0
MMG VGN 17 0
VGN HUE 18 0
HUE VEU 19 0
VEU SMV 20 0
SMV BYM 21 0
BYM QXJ 22 0
QXJ XFO 23 0
XFO LUE 24 0
LUE YGR 25 0
YGR GPG 26 0
GPG GAI 27 0
GAI JBV 28 0
JBV BVT 29 0
BVT IBS 30 0
IBS OVH 31 0
OVH LIX 32 0
LIX JYW 33 0
JYW UNN 34 0
UNN LFL 35 0
LFL KNO 36 0
KNO YFP 37 0
YFP ORB 38 0
ORB SFR 39 0
SFR FLV 40 0
FLV FEK 41 0
FEK QDQ 42 0
QDQ UFU 43 0
UFU TUH 44 0
TUH PMK 45 0
PMK URP 46 0
URP UNB 47 0
UNB QQD 48 0
QQD RBV 49 0
RBV FHM 50 0
FHM BFX 51 0
BFX QOU 52 0
QOU DVB 53 0
DVB BPD 54 0
BPD BTM 55 0
BTM GPJ 56 0
GPJ JZR 57 0
JZR GEQ 58 0
GEQ NBT 59 0
NBT GOO 60 0
GOO KIS 61 0
KIS TET 62 0
TET ZNP 63 0
ZNP PRI 64 0
PRI JKW 65 0
JKW KHG 66 0
KHG RHI 67 0
RHI LIH 68 0
LIH UYY 69 0
UYY WZA 70 0
WZA DLL 71 0
DLL TIY 72 0
TIY ELT 73 0
ELT MFA 74 0
MFA QIQ 75 0
QIQ VBV 76 0
VBV HYJ 77 0
HYJ NNU 78 0
NNU CFM 79 0
CFM JID 80 0
JID GGI 81 0
GGI LSB 82 0
LSB LNG 83 0
LNG VRJ 84 0
VRJ BGV 85 0
BGV JKP 86 0
JKP DMZ 87 0
DMZ JKC 88 0
JKC YHO 89 0
YHO GTS 90 0
GTS XIA 91 0
XIA KNZ 92 0
KNZ CKV 93 0
CKV HKM 94 0
HKM TDV 95 0
TDV FEE 96 0
FEE HDO 97 0
HDO NTT 98 0
NTT XFF 99 0
XFF SUN 100 0
SUN NOE 101 0
NOE VDW 102 0
VDW EIX 103 0
EIX VCU 104 0
VCU LLP 105 0
LLP REL 106 0
REL XKD 107 0
XKD CVW 108 0
CVW YFT 109 0
YFT QVI 110 0
QVI EPY 111 0
EPY VUF 112 0
VUF LCQ 113 0
LCQ HBV 114 0
HBV VJS 115 0
VJS JUJ 116 0
JUJ KPH 117 0
KPH ZPJ 118 0
ZPJ CEB 119 0
CEB NEN 120 0
NEN MFZ 121 0
MFZ SVL 122 0
SVL GJS 123 0
GJS XDO 124 0
XDO NHV 125 0
NHV UZN 126 0
UZN YAK 127 0
YAK QNS 128 0
QNS GKZ 129 0
GKZ OTF 130 0
OTF WMI 131 0
WMI UWO 132 0
UWO FXR 133 0
FXR BTE 134 0
BTE AKN 135 0
AKN ECW 136 0
ECW PBK 137 0
PBK MGV 138 0
MGV HGR 139 0
HGR NLU 140 0
NLU NNS 141 0
NNS RED 142 0
RED NYU 143 0
NYU UGA 144 0
UGA PHH 145 0
PHH RSM 146 0
RSM KTE 147 0
KTE LYM 148 0
LYM FCV 149 0
FCV MKC 150 0
MKC ZIX 151 0
ZIX FQP 152 0
FQP PBT 153 0
PBT IIL 154 0
IIL HLA 155 0
HLA HQY 156 0
HQY MRF 157 0
MRF VQP 158 0
VQP TRE 159 0
TRE SVO 160 0
SVO KHX 161 0
KHX CBF 162 0
CBF XNU 163 0
XNU BQA 164 0
BQA WIH 165 0
WIH FKW 166 0
FKW BGG 167 0
BGG GGN 168 0
GGN FAZ 169 0
FAZ EHR 170 0
EHR VEW 171 0
VEW UEX 172 0
UEX FFL 173 0
FFL ORI 174 0
ORI DTV 175 0
DTV BBO 176 0
BBO CIR 177 0
CIR BTB 178 0
BTB ELV 179 0
ELV AUE 180 0
AUE VPY 181 0
VPY QUR 182 0
QUR OSX 183 0
OSX IEA 184 0
IEA BZM 185 0
BZM HXQ 186 0
HXQ UPQ 187 0
UPQ WUP 188 0
WUP CMD 189 0
CMD QOX 190 0
QOX DTE 191 0
DTE ASO 192 0
ASO FQR 193 0
FQR TTR 194 0
TTR DHN 195 0
DHN XRI 196 0
XRI ZGU 197 0
ZGU KYO 198 0
KYO UAC 199 0
UAC QAW 200 0
QAW MNM 201 0
MNM QKP 202 0
QKP NSH 203 0
NSH SXB 204 0
SXB BKB 205 0
BKB IIN 206 0
IIN LXO 207 0
LXO FMN 208 0
FMN PGL 209 0
PGL YVM 210 0
YVM BSY 211 0
BSY CSZ 212 0
CSZ ELF 213 0
ELF OOX 214 0
OOX KIQ 215 0
KIQ QKX 216 0
QKX VBU 217 0
VBU YRG 218 0
YRG CRU 219 0
CRU DSW 220 0
DSW NVO 221 0
NVO TZO 222 0
TZO GHO 223 0
GHO EUP 224 0
EUP SWZ 225 0
SWZ GWQ 226 0
GWQ FQH 227 0
FQH FGI 228 0
FGI LTP 229 0
LTP NIV 230 0
NIV EWQ 231 0
EWQ TZD 232 0
TZD CBC 233 0
CBC JPI 234 0
JPI SRP 235 0
SRP LYJ 236 0
LYJ BJO 237 0
BJO SCB 238 0
SCB UZU 239 0
UZU HFI 240 0
HFI NPE 241 0
NPE JHC 242 0
JHC LSW 243 0
LSW UGB 244 0
UGB WKA 245 0
WKA HHX 246 0
HHX QNY 247 0
QNY DYY 248 0
DYY IJL 249 0
IJL HZH 250 0
HZH ZDM 251 0
ZDM XTR 252 0
XTR MWD 253 0
MWD EXZ 254 0
EXZ PYV 255 0
PYV BHK 256 0
BHK BER 257 0
BER AFJ 258 0
AFJ OBU 259 0
OBU FOA 260 0
FOA DWM 261 0
DWM YAR 262 0
YAR CIT 263 0
CIT RBB 264 0
RBB STQ 265 0
STQ YND 266 0
YND MCL 267 0
MCL AVN 268 0
AVN HFS 269 0
HFS ZKG 270 0
ZKG BDK 271 0
BDK DTZ 272 0
DTZ BPC 273 0
BPC CGK 274 0
CGK CDF 275 0
CDF MXI 276 0
MXI WOQ 277 0
WOQ LRQ 278 0
LRQ ETT 279 0
ETT NHA 280 0
NHA JGT 281 0
JGT GRQ 282 0
GRQ IBZ 283 0
IBZ LHL 284 0
LHL HAM 285 0
HAM RWU 286 0
RWU NJA 287 0
NJA BBX 288 0
BBX BWQ 289 0
BWQ IVG 290 0
IVG YUM 291 0
YUM SDT 292 0
SDT UBS 293 0
UBS LCR 294 0
LCR OXV 295 0
OXV YNC 296 0
YNC POF 297 0
POF FXG 298 0
FXG LEV 299 0
