EOF
BKG ZWX 0 64
BKG TZN 2 185
BKG MDJ 2 0
BKG TFV 4 161
BKG OHW 4 39
BKG FDN 4 143
BKG SQI 4 65
BKG EOF 5 12
BKG EOF 7 11
BKG FJK 8 34
BKG OML 9 66
BKG EHA 10 101
BKG XUN 14 146
BKG HBY 14 76
BKG FYZ 15 67
BKG XRR 15 58
BKG ZWX 17 112
BKG FDN 18 127
BKG EPH 18 47
BKG OML 22 92
BKG RFZ 23 181
BKG XUN 24 68
BKG ZWX 25 148
BKG MON 25 184
BKG SQI 26 10
BKG OML 28 120
BKG TFV 28 179
BKG OHW 29 134
BKG PTE 29 15
CDI CMW 0 49
CDI FIS 0 193
CDI FDN 1 133
CDI FJK 1 108
CDI XUN 3 10
CDI EOF 4 145
CDI TZN 4 28
CDI TFV 4 103
CDI SQI 5 157
CDI SQI 5 120
CDI RFZ 7 86
CDI MDJ 8 67
CDI PTE 9 22
CDI OHW 10 101
CDI EPH 11 59
CDI EPH 11 70
CDI TFV 12 72
CDI SQI 12 75
CDI EHA 16 24
CDI GEG 16 51
CDI FYZ 17 136
CDI TZN 17 139
CDI XRR 17 122
CDI MON 18 31
CDI SGN 20 19
CDI MON 21 173
CDI OML 22 87
CDI VVT 22 74
CDI GEG 23 71
CDI EHA 25 172
CDI OHW 26 76
CDI TFV 26 167
CDI EHA 27 109
CDI HBY 27 54
CDI EPH 28 18
CDI FIS 28 0
CDI VVT 29 172
CMW XRR 1 112
CMW JCO 1 161
CMW BKG 1 0
CMW TZN 2 39
CMW CDI 3 42
CMW MDJ 4 23
CMW UOX 4 46
CMW VVT 4 85
CMW FJK 6 142
CMW CDI 6 195
CMW JCO 7 57
CMW VVT 9 88
CMW MON 9 172
CMW MON 10 90
CMW ZWX 10 103
CMW FDN 11 194
CMW OML 13 95
CMW JCO 15 150
CMW RFZ 16 156
CMW SGN 18 148
CMW PTE 19 192
CMW OHW 19 148
CMW MON 22 183
CMW HBY 23 121
CMW JCO 23 54
CMW XUN 23 107
CMW XRR 24 13
CMW EHA 25 30
CMW XRR 25 38
CMW SQI 29 55
CMW ZWX 29 48
EHA OHW 2 30
EHA EOF 4 147
EHA FYZ 4 33
EHA XRR 6 142
EHA FDN 6 161
EHA EPH 10 155
EHA CMW 11 134
EHA SGN 12 124
EHA OML 14 96
EHA JCO 15 44
EHA VVT 15 178
EHA TFV 16 149
EHA FYZ 17 78
EHA UOX 19 46
EHA CMW 20 117
EHA FYZ 20 88
EHA VVT 20 0
EHA BKG 21 44
EHA JCO 22 23
EHA HBY 23 141
EHA FIS 24 168
EHA MDJ 24 120
EHA UOX 27 19
EHA VVT 27 113
EHA XRR 28 59
EHA XUN 28 190
EHA CDI 29 140
EOF SQI 0 62
EOF CMW 0 0
EOF XRR 1 50
EOF RFZ 2 162
EOF XUN 2 16
EOF JCO 3 181
EOF JDO 4 177
EOF XRR 4 46
EOF TFV 5 17
EOF OHW 5 22
EOF BKG 6 82
EOF PTE 6 27
EOF JCO 6 143
EOF CDI 8 81
EOF CMW 8 164
EOF EHA 8 33
EOF ZWX 9 35
EOF OML 9 112
EOF MDJ 9 121
EOF TZN 9 24
EOF FJK 9 187
EOF EHA 9 111
EOF GEG 10 81
EOF RFZ 10 165
EOF XUN 10 144
EOF VVT 10 78
EOF JDO 11 146
EOF JDO 11 80
EOF FYZ 12 42
EOF XUN 13 88
EOF FIS 13 102
EOF PTE 14 160
EOF ZWX 14 12
EOF FDN 16 93
EOF FDN 17 185
EOF SGN 17 53
EOF EPH 17 127
EOF SQI 18 104
EOF SGN 19 181
EOF GEG 22 19
EOF EPH 24 128
EOF FJK 24 147
EOF FDN 25 139
EOF JDO 25 115
EOF XRR 25 52
EOF XRR 27 141
EOF TZN 27 184
EOF JCO 28 35
EOF TZN 28 119
EOF TFV 29 97
EOF CMW 29 200
EPH GEG 0 147
EPH JDO 4 63
EPH UOX 4 41
EPH UOX 5 17
EPH RVI 5 0
EPH MDJ 10 175
EPH RVI 11 172
EPH MDJ 11 137
EPH MDJ 11 155
EPH EHA 12 157
EPH FYZ 12 108
EPH EOF 13 53
EPH FDN 13 194
EPH FDN 14 165
EPH VVT 14 133
EPH JDO 15 170
EPH GEG 20 43
EPH OHW 22 74
EPH OML 22 133
EPH OML 22 198
EPH RFZ 23 81
EPH SQI 26 156
EPH VVT 27 14
FDN OHW 1 134
FDN OML 3 97
FDN ZWX 4 102
FDN RVI 6 103
FDN SQI 7 55
FDN RFZ 7 198
FDN BKG 11 133
FDN RFZ 11 188
FDN HBY 11 54
FDN TFV 12 0
FDN CDI 14 174
FDN EHA 17 119
FDN FYZ 19 48
FDN EPH 20 52
FDN CMW 23 183
FDN GEG 24 187
FDN EPH 25 188
FDN PTE 26 49
FDN XRR 26 129
FDN ZWX 27 118
FDN SQI 29 190
FIS UOX 1 43
FIS GEG 5 55
FIS FDN 6 48
FIS CDI 6 142
FIS TZN 7 173
FIS SQI 8 32
FIS PTE 8 134
FIS SGN 8 179
FIS SQI 10 61
FIS FJK 11 131
FIS VVT 12 72
FIS OML 12 58
FIS HBY 13 93
FIS VVT 14 60
FIS TZN 15 170
FIS OML 17 86
FIS EOF 20 52
FIS HBY 21 85
FIS SGN 25 119
FIS GEG 27 97
FIS MON 29 190
FIS MON 29 21
FIS EOF 29 0
FJK VVT 0 150
FJK RFZ 0 92
FJK RFZ 0 81
FJK RFZ 3 64
FJK TZN 4 117
FJK OHW 4 156
FJK CDI 5 172
FJK HBY 6 152
FJK OML 7 146
FJK HBY 8 77
FJK MON 10 187
FJK XRR 11 122
FJK TFV 12 107
FJK MDJ 12 124
FJK CDI 12 114
FJK JDO 12 140
FJK JCO 13 181
FJK VVT 13 44
FJK FDN 13 190
FJK GEG 15 22
FJK UOX 16 127
FJK TZN 18 122
FJK SGN 19 176
FJK MON 21 97
FJK EOF 23 83
FJK MDJ 23 146
FJK FYZ 23 0
FJK JDO 26 97
FJK SQI 26 187
FJK OHW 27 37
FJK CMW 27 200
FJK TFV 27 66
FJK FYZ 27 84
FJK XRR 27 131
FJK XRR 27 65
FJK FDN 29 163
FJK HBY 29 64
FYZ CMW 0 118
FYZ HBY 0 46
FYZ ZWX 1 37
FYZ FJK 5 90
FYZ JDO 5 14
FYZ PTE 7 90
FYZ SQI 8 190
FYZ BKG 10 59
FYZ MON 12 193
FYZ VVT 12 191
FYZ EPH 13 115
FYZ JDO 16 10
FYZ MDJ 17 199
FYZ MON 18 142
FYZ JCO 20 180
FYZ JDO 22 23
FYZ GEG 23 118
FYZ CMW 24 111
FYZ PTE 24 200
FYZ TZN 24 0
FYZ SGN 26 64
FYZ RVI 27 76
FYZ GEG 29 127
GEG EPH 1 136
GEG TZN 1 194
GEG RVI 2 150
GEG EPH 4 129
GEG HBY 7 122
GEG SQI 8 10
GEG MON 8 187
GEG OHW 11 74
GEG TFV 14 165
GEG VVT 14 89
GEG CDI 15 111
GEG EHA 15 79
GEG RFZ 17 97
GEG SGN 17 172
GEG UOX 18 30
GEG ZWX 18 23
GEG FYZ 19 38
GEG EHA 19 0
GEG RVI 20 117
GEG MON 20 108
GEG VVT 21 63
GEG PTE 21 71
GEG CDI 22 46
GEG BKG 23 46
GEG XRR 26 32
GEG TFV 28 167
GEG JDO 28 196
HBY JCO 0 112
HBY SGN 1 193
HBY TZN 3 155
HBY TFV 3 199
HBY MDJ 4 32
HBY FJK 5 140
HBY EHA 6 115
HBY FYZ 6 177
HBY JCO 6 103
HBY TZN 6 194
HBY CMW 7 141
HBY RFZ 8 101
HBY UOX 9 20
HBY MON 10 109
HBY EPH 10 101
HBY UOX 11 186
HBY BKG 12 115
HBY TFV 13 24
HBY UOX 14 198
HBY ZWX 14 153
HBY GEG 15 119
HBY MDJ 15 157
HBY FIS 17 13
HBY SQI 17 22
HBY XUN 18 195
HBY ZWX 18 97
HBY JCO 20 48
HBY SGN 21 137
HBY RVI 21 185
HBY RVI 22 155
HBY GEG 24 17
HBY TFV 24 161
HBY PTE 24 54
HBY JCO 26 26
HBY EOF 27 143
HBY OML 27 110
HBY CDI 27 0
HBY UOX 28 52
JCO FJK 1 72
JCO RFZ 2 165
JCO UOX 2 73
JCO EOF 2 49
JCO RFZ 3 169
JCO VVT 3 18
JCO SGN 3 173
JCO EPH 4 0
JCO HBY 5 136
JCO OHW 5 151
JCO RVI 5 99
JCO OHW 7 28
JCO OML 8 88
JCO RVI 8 152
JCO EOF 10 175
JCO RFZ 10 139
JCO FJK 12 17
JCO MON 12 33
JCO FIS 12 37
JCO MON 13 153
JCO OML 13 113
JCO FJK 13 89
JCO EHA 14 177
JCO SQI 15 153
JCO JDO 16 61
JCO XUN 16 71
JCO RFZ 16 154
JCO HBY 16 186
JCO EPH 17 94
JCO RFZ 19 22
JCO ZWX 20 34
JCO OHW 21 172
JCO MDJ 21 110
JCO PTE 21 160
JCO OML 22 60
JCO XRR 23 126
JCO UOX 24 119
JCO SQI 25 75
JCO TFV 25 151
JCO GEG 25 70
JCO EPH 25 190
JCO EOF 25 115
JCO GEG 26 185
JCO FDN 26 68
JCO FDN 26 111
JCO HBY 27 177
JCO OML 27 63
JDO EHA 0 38
JDO EHA 0 185
JDO FDN 1 174
JDO FYZ 2 66
JDO BKG 2 113
JDO EHA 3 57
JDO EOF 4 13
JDO FYZ 5 162
JDO FIS 5 168
JDO ZWX 7 0
JDO XRR 9 69
JDO ZWX 11 151
JDO PTE 12 75
JDO RVI 12 163
JDO ZWX 14 162
JDO HBY 14 119
JDO FYZ 16 39
JDO UOX 16 98
JDO UOX 16 159
JDO FIS 16 105
JDO RVI 17 114
JDO XRR 17 98
JDO CMW 17 92
JDO MON 17 21
JDO OHW 20 172
JDO GEG 21 164
JDO TZN 22 105
JDO BKG 24 37
JDO FIS 24 60
JDO XRR 25 74
JDO MDJ 29 146
MDJ CDI 1 35
MDJ OML 1 45
MDJ EOF 3 156
MDJ FIS 3 15
MDJ JCO 3 0
MDJ FDN 4 154
MDJ CDI 6 134
MDJ TZN 8 106
MDJ EPH 8 171
MDJ FDN 8 79
MDJ FIS 9 79
MDJ VVT 10 157
MDJ SQI 10 111
MDJ PTE 11 145
MDJ HBY 13 93
MDJ TZN 13 57
MDJ RVI 13 149
MDJ CMW 14 116
MDJ PTE 17 121
MDJ EPH 17 84
MDJ OHW 18 39
MDJ XRR 19 92
MDJ ZWX 19 79
MDJ RVI 20 83
MDJ RFZ 26 161
MDJ EHA 27 114
MDJ ZWX 29 25
MON UOX 0 120
MON TZN 1 190
MON BKG 3 83
MON XRR 4 199
MON EPH 5 144
MON RVI 5 142
MON JCO 7 56
MON SQI 8 85
MON SGN 9 11
MON CDI 9 150
MON XRR 9 128
MON VVT 9 122
MON XRR 10 91
MON FDN 11 0
MON GEG 13 36
MON FIS 14 183
MON CDI 16 186
MON PTE 16 148
MON RFZ 18 152
MON TFV 18 158
MON GEG 19 107
MON RVI 19 139
MON FIS 23 20
MON EOF 24 102
MON FIS 25 131
MON MDJ 27 15
MON MDJ 28 46
MON EHA 29 150
OHW GEG 1 194
OHW XRR 2 94
OHW SGN 2 184
OHW EPH 2 44
OHW SQI 3 172
OHW MDJ 4 40
OHW JDO 4 31
OHW TZN 4 168
OHW HBY 4 24
OHW UOX 6 32
OHW RFZ 6 176
OHW OML 6 11
OHW OML 7 73
OHW XRR 8 153
OHW RFZ 9 76
OHW PTE 9 0
OHW TZN 10 85
OHW EPH 10 157
OHW SQI 11 125
OHW FDN 12 144
OHW EPH 15 105
OHW JDO 15 102
OHW MON 18 108
OHW XUN 20 47
OHW MON 24 40
OHW MDJ 25 27
OHW TFV 25 122
OHW EPH 25 110
OHW PTE 26 29
OHW MDJ 27 141
OHW ZWX 28 87
OHW RFZ 28 15
OHW GEG 29 33
OML BKG 0 52
OML SQI 1 152
OML XRR 1 108
OML TFV 4 46
OML PTE 4 179
OML JCO 5 71
OML BKG 7 187
OML TFV 7 198
OML CMW 7 48
OML FJK 8 40
OML UOX 9 145
OML RVI 11 185
OML JCO 12 11
OML RFZ 12 167
OML SQI 14 39
OML FYZ 14 53
OML XRR 14 122
OML JCO 14 114
OML MDJ 14 93
OML XRR 15 16
OML CMW 16 167
OML VVT 18 164
OML MON 19 46
OML TZN 22 102
OML FJK 22 0
OML PTE 23 142
OML MDJ 23 192
OML OHW 25 177
OML VVT 25 64
OML EPH 26 197
OML BKG 28 103
OML XRR 28 176
OML VVT 29 174
OML TZN 29 181
PTE CDI 0 60
PTE SQI 1 153
PTE UOX 4 65
PTE RVI 4 16
PTE OML 8 31
PTE SQI 8 145
PTE EPH 9 148
PTE VVT 10 99
PTE FJK 10 126
PTE MON 10 0
PTE BKG 15 89
PTE XRR 15 183
PTE JCO 15 71
PTE SQI 15 180
PTE OHW 16 63
PTE UOX 17 135
PTE BKG 19 28
PTE RFZ 19 100
PTE UOX 19 101
PTE JDO 19 194
PTE TFV 19 31
PTE EHA 19 12
PTE CMW 21 42
PTE SGN 22 107
PTE RFZ 23 53
PTE FDN 24 96
PTE OML 24 171
RFZ SQI 0 102
RFZ SQI 0 162
RFZ JDO 0 61
RFZ TFV 0 175
RFZ TZN 1 164
RFZ ZWX 1 101
RFZ VVT 1 27
RFZ GEG 2 164
RFZ MDJ 3 62
RFZ FYZ 4 19
RFZ SQI 4 22
RFZ FJK 4 118
RFZ FIS 4 126
RFZ BKG 5 109
