0
AXB NMO 0 0
NMO GKX 1 0
GKX QEG 2 0
QEG SSR 3 0
SSR SWG 4 0
SWG DTA 5 0
DTA KSK 6 0
KSK RZN 7 0
RZN NDU 8 0
NDU SGQ 9 0
SGQ MCS 10 0
MCS PTY 11 0
PTY QWA 12 0
QWA UQN 13 0
UQN MLW 14 0
MLW LDV 15 0
LDV CHC 16 0
CHC BTI 17 0
BTI HLJ 18 0
HLJ PCR 19 0
PCR VYL 20 0
VYL VUV 21 0
VUV NHD 22 0
NHD HDR 23 0
HDR YOG 24 0
YOG KEL 25 0
KEL SPK 26 0
SPK KNX 27 0
KNX FER 28 0
FER UCW 29 0
UCW VCN 30 0
VCN CWK 31 0
CWK FWO 32 0
FWO MHJ 33 0
MHJ BEM 34 0
BEM CSM 35 0
CSM BJS 36 0
BJS OHT 37 0
OHT ARP 38 0
ARP CIY 39 0
CIY VYB 40 0
VYB GFE 41 0
GFE TIR 42 0
TIR RUM 43 0
RUM LGS 44 0
LGS GPD 45 0
GPD HFN 46 0
HFN JRK 47 0
JRK CZY 48 0
CZY YLH 49 0
YLH CBF 50 0
CBF WOE 51 0
WOE OQP 52 0
OQP IDM 53 0
IDM FMB 54 0
FMB MMI 55 0
MMI BJL 56 0
BJL QIZ 57 0
QIZ LTY 58 0
LTY KMU 59 0
KMU GXS 60 0
GXS WOO 61 0
WOO QKK 62 0
QKK MAP 63 0
MAP OYG 64 0
OYG IXG 65 0
IXG DOF 66 0
DOF JRH 67 0
JRH UGD 68 0
UGD GYA 69 0
GYA XIG 70 0
XIG SWN 71 0
SWN KGH 72 0
KGH NFZ 73 0
NFZ CCE 74 0
CCE XXT 75 0
XXT IES 76 0
IES TRB 77 0
TRB ULX 78 0
ULX YEP 79 0
YEP KRJ 80 0
KRJ LKZ 81 0
LKZ AVI 82 0
AVI UOK 83 0
UOK NVB 84 0
NVB YDN 85 0
YDN TAX 86 0
TAX WEY 87 0
WEY PSC 88 0
PSC DIN 89 0
DIN ZPV 90 0
ZPV KXR 91 0
KXR BDV 92 0
BDV IGE 93 0
IGE ROA 94 0
ROA XKH 95 0
XKH IDW 96 0
IDW HKJ 97 0
HKJ BDN 98 0
BDN AXB 99 0
