VRF
AHJ QWN 0 142
AHJ JDF 0 181
AHJ UVB 1 107
AHJ ULZ 2 57
AHJ NAL 2 30
AHJ BVZ 2 181
AHJ MOP 3 60
AHJ LTY 4 128
AHJ TXR 5 72
AHJ THR 5 193
AHJ AVE 5 147
AHJ OYT 6 34
AHJ FWX 6 183
AHJ CCK 7 35
AHJ KAC 9 132
AHJ NOM 10 43
AHJ UBT 10 190
AHJ DPC 11 51
AHJ IVA 11 150
AHJ IQE 11 45
AHJ LWE 13 80
AHJ LUE 13 31
AHJ IJF 15 119
AHJ VBM 16 58
AHJ OJF 16 179
AHJ MTD 19 176
AHJ ZGU 21 46
AHJ CSN 21 55
AHJ NDL 22 188
AHJ BDK 22 67
AHJ WUL 23 179
AHJ DPH 23 10
AHJ ATR 25 194
AHJ KHA 25 46
AHJ QMU 25 61
AHJ EXH 26 131
AHJ LST 27 179
AHJ TPE 27 11
AHJ VRF 28 146
AHJ KWE 30 57
AHJ OKO 30 41
AHJ QMB 32 45
AHJ HFU 32 189
AHJ VRF 33 187
AHJ BDX 33 76
AHJ QMU 36 175
AHJ AWO 37 133
AHJ CIU 39 27
AHJ QSD 40 29
AHJ BCQ 40 46
AHJ HET 40 121
AHJ JGU 42 23
AHJ XXT 43 97
AHJ LDE 43 12
AHJ LTY 45 197
AHJ MOP 46 158
AHJ OBB 47 155
AHJ AHO 51 198
AHJ TZD 53 77
AHJ KOG 53 93
AHJ KTW 54 148
AHJ GSG 56 195
AHJ ERR 56 181
AHJ QMB 56 73
AHJ QIS 56 101
AHJ BRS 56 126
AHJ PPF 57 196
AHJ ZUD 58 126
AHJ TTA 59 160
AHJ XCG 59 151
AHJ TIM 62 139
AHJ QZP 63 86
AHJ EWY 64 181
AHJ GET 67 87
AHJ CZN 68 188
AHJ KLT 68 119
AHJ YXB 69 145
AHJ QCJ 69 52
AHJ KAC 70 143
AHJ SIR 71 76
AHJ VMS 72 40
AHJ CJT 73 179
AHJ NRO 74 150
AHJ QMU 74 151
AHJ FDO 74 185
AHJ KUR 75 86
AHJ JCU 76 45
AHJ LAJ 78 11
AHJ HNV 78 107
AHJ YXB 78 51
AHJ GMY 79 117
AHJ FWX 79 104
AHJ XDA 80 58
AHJ DPC 80 121
AHJ NAE 80 157
AHJ OUZ 83 156
AHJ BDX 85 117
AHJ INK 86 62
AHJ UOB 86 127
AHJ LEU 87 111
AHJ KGN 87 140
AHJ PWM 87 196
AHJ PWM 87 124
AHJ HFU 90 183
AHJ LAJ 90 71
AHJ OKK 90 144
AHJ KKT 91 54
AHJ KHA 91 174
AHJ CVZ 91 159
AHJ VYF 93 180
AHJ TSX 94 83
AHJ KUR 95 102
AHJ NAE 96 134
AHJ EMX 96 104
AHJ QTR 96 52
AHJ EOQ 97 80
AHJ QOS 98 130
AHJ WMP 98 111
AHJ MSE 100 42
AHJ OOH 100 64
AHJ XTT 101 17
AHJ YEP 102 79
AHJ ROD 102 91
AHJ KGN 103 126
AHJ PLL 103 182
AHJ YEN 103 88
AHJ AKR 105 110
AHJ IJF 105 142
AHJ PPF 105 89
AHJ HHZ 106 177
AHJ IGY 108 11
AHJ JAX 108 132
AHJ OBB 109 116
AHJ PPF 110 134
AHJ VPT 110 159
AHJ NMS 111 194
AHJ TKI 112 156
AHJ WIO 113 163
AHJ GTT 114 95
AHJ OBB 114 146
AHJ TEC 115 193
AHJ RLG 115 197
AHJ EVB 116 154
AHJ AHO 117 71
AHJ TTA 117 81
AHJ GMY 118 107
AHJ YEN 118 101
AHJ LUE 118 157
AHJ LPX 119 153
AHJ GDN 119 39
AHJ YEP 121 113
AHJ SET 121 78
AHJ GFV 122 39
AHJ QTM 122 132
AHJ JNP 122 42
AHJ NKF 123 11
AHJ EMP 123 67
AHJ EVB 125 105
AHJ SJV 126 24
AHJ WWN 128 36
AHJ SLZ 128 12
AHJ JCU 129 128
AHJ QMB 133 177
AHJ MVH 134 198
AHJ MUB 134 187
AHJ RHT 138 29
AHJ EBE 138 105
AHJ PTV 138 177
AHJ JDW 139 25
AHJ DLY 140 36
AHJ EZL 140 41
AHJ TDX 140 35
AHJ KTW 141 172
AHJ MZU 141 169
AHJ XTT 142 199
AHJ SLZ 142 178
AHJ TDX 142 169
AHJ UOB 143 186
AHJ MTL 143 195
AHJ FWX 144 33
AHJ WKG 145 44
AHJ OIE 145 97
AHJ MMX 147 198
AHJ EWE 147 147
AHJ EWY 148 81
AHJ VBZ 148 11
AHJ NJG 149 100
AHJ QOS 150 110
AHJ QCJ 150 116
AHJ IVA 151 64
AHJ PPF 151 11
AHJ AHM 152 170
AHJ VIW 154 186
AHJ OBB 155 164
AHJ TTA 156 82
AHJ MQV 157 39
AHJ MTD 157 48
AHJ UGN 158 20
AHJ EBE 159 163
AHJ ZUD 159 175
AHJ WDV 162 163
AHJ RLG 162 142
AHJ MMX 163 131
AHJ DDA 163 34
AHJ QZK 163 131
AHJ TRR 163 194
AHJ VJR 165 176
AHJ IZQ 165 28
AHJ WBA 166 12
AHJ JCU 166 68
AHJ KAC 166 116
AHJ GET 167 155
AHJ IAF 168 28
AHJ QTR 168 22
AHJ GRI 169 185
AHJ WDV 169 137
AHJ JNP 169 198
AHJ PWM 170 192
AHJ RVE 170 165
AHJ NXX 172 167
AHJ OKK 172 117
AHJ NMS 173 200
AHJ EZL 174 45
AHJ VJR 175 50
AHJ UMA 176 168
AHJ TPE 178 186
AHJ GRI 179 93
AHJ YDU 180 59
AHJ SXR 182 89
AHJ MPW 182 184
AHJ KOY 183 74
AHJ IFO 183 55
AHJ CVZ 187 23
AHJ KWO 188 90
AHJ FFS 188 62
AHJ TEC 188 165
AHJ ZFO 189 143
AHJ YXB 190 31
AHJ SBY 192 109
AHJ WRI 193 30
AHJ BUU 193 69
AHJ DPH 194 175
AHJ PTV 194 156
AHJ LPP 194 91
AHJ VBX 195 177
AHJ XXT 195 171
AHJ VRF 197 106
AHJ XCJ 197 35
AHJ VDR 197 400
AHJ OIE 198 65
AHJ UTL 200 34
AHJ SJV 200 30
AHJ HNV 200 73
AHJ FFS 201 106
AHJ THR 202 52
AHJ FDO 202 30
AHJ YKU 202 144
AHJ AOW 203 133
AHJ BDX 203 161
AHJ LUE 206 25
AHJ QTM 206 47
AHJ MMV 207 177
AHJ YZB 208 169
AHJ DDA 208 68
AHJ UQP 208 200
AHJ NLA 208 193
AHJ INK 209 84
AHJ CCK 209 128
AHJ NDJ 210 178
AHJ HZS 210 171
AHJ OIE 212 168
AHJ YXB 212 27
AHJ JFT 213 44
AHJ SLZ 213 104
AHJ NKF 213 165
AHJ NEC 214 156
AHJ JJM 214 177
AHJ VJR 214 49
AHJ HNV 215 99
AHJ IPQ 215 164
AHJ IQE 215 51
AHJ WJL 215 191
AHJ MUB 216 185
AHJ MQV 216 75
AHJ OCU 216 103
AHJ XRL 217 62
AHJ CVZ 217 169
AHJ KWO 218 12
AHJ XBG 218 198
AHJ INK 218 198
AHJ UBT 219 113
AHJ PEM 219 164
AHJ TEC 224 22
AHJ AHM 225 85
AHJ NXX 225 56
AHJ DPH 225 163
AHJ JFT 227 192
AHJ GRI 227 108
AHJ QCQ 227 113
AHJ ODP 228 141
AHJ WMP 228 151
AHJ CCK 229 99
AHJ NMS 229 69
AHJ LYT 230 77
AHJ BCQ 234 142
AHJ AHM 235 53
AHJ OYT 235 19
AHJ MOP 237 37
AHJ PEM 238 97
AHJ XCJ 238 152
AHJ RSP 238 77
AHJ WMP 238 177
AHJ IOX 239 177
AHJ VFV 241 86
AHJ BRS 241 29
