324630
WYU ZEO 0 1410
ZEO RPW 1 1580
RPW YIZ 2 1790
YIZ QCY 3 1820
QCY CWB 4 1610
CWB CUH 5 1340
CUH GWN 6 1920
GWN SJC 7 1740
SJC CTZ 8 1520
CTZ TZD 9 510
TZD EZQ 10 1990
EZQ QGK 11 1490
QGK FZL 12 540
FZL UGL 13 320
UGL TGS 14 1450
TGS NXU 15 1220
NXU PSF 16 740
PSF ANK 17 1430
ANK VXF 18 150
VXF XIG 19 1400
XIG QMA 20 690
QMA CAP 21 1640
CAP RHJ 22 800
RHJ VCI 23 910
VCI ONE 24 1680
ONE BXP 25 880
BXP PXN 26 1910
PXN NIG 27 1180
NIG NZI 28 450
NZI HUI 29 160
HUI SCV 30 400
SCV LIJ 31 650
LIJ CMH 32 560
CMH YVX 33 490
YVX YQJ 34 1000
YQJ RHK 35 1770
RHK BAB 36 890
BAB FLS 37 1660
FLS EJI 38 260
EJI GBR 39 1250
GBR FXC 40 1280
FXC MAR 41 1290
MAR OHF 42 1010
OHF CSH 43 1680
CSH UYC 44 810
UYC LWE 45 270
LWE NRP 46 1110
NRP LXA 47 1310
LXA NJC 48 1610
NJC FPY 49 690
FPY WBE 50 1780
WBE CMD 51 1030
CMD RBR 52 380
RBR WXF 53 530
WXF QNX 54 1730
QNX HDG 55 1670
HDG MFK 56 1650
MFK YLK 57 850
YLK BHL 58 1450
BHL VAR 59 1590
VAR UKP 60 760
UKP ATR 61 2000
ATR NFX 62 1670
NFX JNO 63 790
JNO JOM 64 1080
JOM EAD 65 1020
EAD JQC 66 1360
JQC XMF 67 1760
XMF LWF 68 1650
LWF BIV 69 1170
BIV WOO 70 1920
WOO QSL 71 620
QSL EKV 72 620
EKV EFP 73 1070
EFP KRP 74 560
KRP DJE 75 970
DJE WAT 76 720
WAT TZO 77 1270
TZO LHI 78 150
LHI URF 79 230
URF ENE 80 1150
ENE CCN 81 840
CCN FWP 82 530
FWP UGZ 83 1760
UGZ VFR 84 680
VFR WWL 85 1510
WWL HBZ 86 1690
HBZ IWP 87 1530
IWP QPU 88 1950
QPU SAQ 89 1060
SAQ SPF 90 740
SPF CVW 91 1190
CVW NLJ 92 380
NLJ OXA 93 120
OXA FMN 94 1670
FMN IRK 95 810
IRK IYH 96 1620
IYH NAF 97 1760
NAF SRU 98 330
SRU UMY 99 350
UMY IRZ 100 1770
IRZ SMS 101 1800
SMS LDW 102 770
LDW SPX 103 1260
SPX ETT 104 1560
ETT PXV 105 1950
PXV QFW 106 930
QFW OPF 107 170
OPF KMZ 108 1310
KMZ PYV 109 230
PYV GMZ 110 1710
GMZ TPI 111 570
TPI XOR 112 250
XOR DLN 113 740
DLN VGF 114 420
VGF ERA 115 1090
ERA XMM 116 1330
XMM FKP 117 710
FKP AUM 118 590
AUM JVO 119 1420
JVO LKR 120 1560
LKR IJJ 121 1990
IJJ TEC 122 840
TEC JES 123 480
JES VDA 124 240
VDA SHL 125 600
SHL DOA 126 1910
DOA VLM 127 600
VLM PGX 128 1480
PGX BGF 129 650
BGF YYR 130 1140
YYR GTD 131 280
GTD NBX 132 1580
NBX KRY 133 410
KRY ZJT 134 150
ZJT ZWH 135 1080
ZWH QKM 136 780
QKM BOK 137 1640
BOK KIZ 138 1570
KIZ NBJ 139 170
NBJ CKH 140 1880
CKH MVH 141 1560
MVH RFN 142 1040
RFN AWB 143 1850
AWB YNG 144 1870
YNG LLC 145 1040
LLC EOA 146 1290
EOA FBS 147 1140
FBS YKT 148 720
YKT CJM 149 440
CJM MOT 150 1060
MOT IJG 151 1030
IJG WJL 152 1550
WJL AHD 153 1180
AHD UVE 154 770
UVE OUL 155 800
OUL KSG 156 1630
KSG LWP 157 1390
LWP VYP 158 1780
VYP TVW 159 530
TVW INW 160 1420
INW ZHB 161 760
ZHB RIJ 162 400
RIJ LBO 163 850
LBO ONG 164 1770
ONG VCF 165 920
VCF VIO 166 640
VIO UZN 167 910
UZN HXD 168 260
HXD LYX 169 1560
LYX HGZ 170 960
HGZ XKQ 171 1430
XKQ AKW 172 100
AKW OVT 173 230
OVT WRX 174 1930
WRX NSP 175 200
NSP NCL 176 250
NCL ZBJ 177 1420
ZBJ GTZ 178 450
GTZ MSW 179 280
MSW QZA 180 860
QZA WWX 181 210
WWX LUY 182 1040
LUY PYH 183 780
PYH YEA 184 350
YEA LUC 185 1300
LUC XBD 186 290
XBD WOA 187 1660
WOA III 188 130
III YAX 189 680
YAX AJG 190 1710
AJG IOL 191 110
IOL HTV 192 890
HTV WVA 193 1740
WVA TID 194 1860
TID MAM 195 1560
MAM HYJ 196 640
HYJ DLV 197 770
DLV PCT 198 270
PCT BJE 199 1920
BJE QNF 200 360
QNF NOF 201 1890
NOF SVG 202 1530
SVG FRP 203 1230
FRP ZWB 204 1030
ZWB CEC 205 1640
CEC HMX 206 1290
HMX ZIW 207 1830
ZIW XKA 208 130
XKA LUZ 209 490
LUZ ALW 210 1180
ALW RSS 211 550
RSS HNC 212 1590
HNC RPO 213 560
RPO ZBC 214 780
ZBC HSY 215 1890
HSY ENF 216 170
ENF XND 217 1660
XND GZH 218 1760
GZH PGS 219 1270
PGS EGJ 220 1750
EGJ DNJ 221 1750
DNJ YYU 222 1930
YYU RZA 223 1640
RZA VQI 224 1790
VQI DTY 225 1570
DTY UNN 226 770
UNN ITU 227 970
ITU ZUK 228 1660
ZUK ZHO 229 1970
ZHO BZD 230 1810
BZD WLW 231 850
WLW OQK 232 1550
OQK JVI 233 640
JVI QCZ 234 1010
QCZ GJV 235 1550
GJV ORW 236 1070
ORW NRT 237 1510
NRT ISY 238 1160
ISY UQR 239 630
UQR QKT 240 930
QKT DZR 241 1470
DZR IIT 242 170
IIT UAV 243 110
UAV LKN 244 690
LKN TAW 245 1550
TAW NKJ 246 220
NKJ DQX 247 2000
DQX NYE 248 1870
NYE JFV 249 1820
JFV OSK 250 780
OSK FSZ 251 1460
FSZ XDN 252 700
XDN BYQ 253 1710
BYQ TBM 254 1120
TBM BIP 255 400
BIP AMY 256 1170
AMY BUB 257 1880
BUB QRD 258 920
QRD KNP 259 810
KNP HKC 260 280
HKC CRV 261 600
CRV EVU 262 1070
EVU JLK 263 840
JLK ZQB 264 1050
ZQB ONR 265 1360
ONR GOQ 266 370
GOQ LBG 267 1330
LBG MJZ 268 370
MJZ BIZ 269 210
BIZ OSG 270 1180
OSG JUT 271 1680
JUT OBN 272 570
OBN OUY 273 420
OUY RCZ 274 1980
RCZ YDE 275 320
YDE WBN 276 320
WBN IRF 277 1000
IRF AVF 278 1980
AVF PPC 279 1540
PPC UOE 280 1860
UOE KGE 281 720
KGE WXO 282 1240
WXO QZY 283 1190
QZY PLD 284 1630
PLD EOR 285 290
EOR RLP 286 1010
RLP GEW 287 150
GEW CPV 288 1390
CPV PQK 289 110
PQK XCU 290 1230
XCU GFZ 291 1360
GFZ GWH 292 1360
GWH XCE 293 1110
XCE COI 294 1180
COI PDI 295 1560
PDI AGG 296 710
AGG XOM 297 1390
XOM LZW 298 1060
LZW WYU 299 1650
