PXY
BKF KPJ 0 77
BKF OET 0 10
BKF JBG 1 127
BKF VCF 2 188
BKF YFO 3 120
BKF LUM 4 114
BKF UNJ 4 188
BKF LJK 5 98
BKF LDQ 6 158
BKF SIG 9 185
BKF YPH 13 152
BKF JMW 14 50
BKF IMW 15 27
BKF VCF 16 98
BKF YLT 19 189
BKF PPY 19 121
BKF QII 19 132
BKF PPY 20 26
BKF IIM 21 36
BKF LJK 22 152
BKF DQV 22 49
BKF BMQ 23 31
BKF UNJ 23 84
BKF LJK 23 89
BKF KIN 23 84
BKF QII 26 173
BKF XQE 27 75
BKF NCS 30 15
BKF NKI 30 49
BKF OET 31 59
BKF JBG 33 144
BKF BMQ 33 158
BKF VCF 33 74
BKF UNJ 34 42
BKF SIG 34 153
BKF JMW 36 110
BKF NBB 36 148
BKF KIN 37 95
BKF GRY 38 78
BKF LTN 38 165
BKF RTJ 44 153
BKF CPN 44 193
BKF VCF 46 58
BKF YLT 46 156
BKF LDQ 49 63
BKF YLT 49 112
BMQ IDQ 0 53
BMQ DTU 0 91
BMQ DTU 0 44
BMQ ZPQ 2 135
BMQ LUM 4 187
BMQ IDQ 4 84
BMQ KIN 5 116
BMQ PAL 7 79
BMQ DQV 7 106
BMQ IDQ 9 43
BMQ DTU 9 63
BMQ KIN 10 110
BMQ DQV 11 30
BMQ XQE 12 177
BMQ DTU 12 24
BMQ YCR 12 56
BMQ YRN 13 173
BMQ YCR 15 189
BMQ NKI 16 157
BMQ KPJ 16 29
BMQ IOZ 18 138
BMQ IMW 18 198
BMQ PPY 19 139
BMQ CPN 21 49
BMQ QII 23 31
BMQ OET 23 78
BMQ VCF 24 95
BMQ OET 25 41
BMQ PAL 25 122
BMQ QII 30 103
BMQ JBG 31 57
BMQ PAL 32 60
BMQ DTU 35 109
BMQ RHR 36 132
BMQ NCS 36 44
BMQ KPJ 40 177
BMQ YFO 41 99
BMQ ZLH 44 106
BMQ MHA 44 175
BMQ NCS 45 162
BMQ LSE 45 40
BMQ SIG 46 33
BMQ UNJ 47 56
BMQ PAL 48 13
BMQ ZHO 49 14
CPN FLT 0 96
CPN ZPQ 1 81
CPN OET 2 106
CPN IDQ 2 161
CPN ZHO 3 119
CPN KPJ 3 25
CPN YRN 4 121
CPN ZPQ 8 171
CPN GRY 9 171
CPN LJK 9 39
CPN BKF 9 48
CPN IDQ 9 33
CPN YFO 10 197
CPN EGY 12 19
CPN SIG 13 134
CPN YPH 15 27
CPN DQV 15 158
CPN YFO 18 136
CPN ZHO 23 133
CPN ZLH 23 108
CPN YPH 23 66
CPN EGY 25 83
CPN NCS 26 35
CPN EGY 28 173
CPN GRY 28 58
CPN RTJ 30 151
CPN MHA 30 173
CPN LJK 31 101
CPN NBB 32 186
CPN PQM 32 160
CPN YPH 35 38
CPN KTK 35 61
CPN ZLH 36 106
CPN LTN 37 153
CPN KIN 44 55
CPN RTJ 45 19
CPN GRY 45 183
CPN JBG 45 169
CPN BKF 46 84
CPN XQE 49 51
DQV VCF 0 129
DQV LTN 0 153
DQV VCF 1 169
DQV LLW 1 143
DQV YRN 2 60
DQV JMW 4 85
DQV JBG 4 13
DQV ZLH 6 191
DQV IIM 8 79
DQV SIH 10 105
DQV RHR 11 79
DQV YCR 12 60
DQV DTU 14 58
DQV PAL 20 78
DQV ZLH 20 66
DQV RTJ 25 115
DQV IOZ 28 183
DQV KPJ 31 37
DQV ZHO 31 122
DQV KPJ 32 114
DQV LSE 36 188
DQV YCR 40 13
DQV QII 41 88
DQV XQE 41 65
DQV DTU 43 68
DQV LJK 43 198
DQV MRW 43 55
DQV VCF 45 37
DQV SIH 45 91
DQV KTK 47 27
DQV YLT 48 53
DQV NBB 49 43
DTU MRW 2 116
DTU RTJ 4 73
DTU YLT 5 33
DTU DQV 6 165
DTU GRY 6 52
DTU LTN 7 67
DTU ZPQ 8 46
DTU YFO 8 122
DTU LDQ 9 42
DTU KIN 10 37
DTU VCF 13 72
DTU SIH 14 169
DTU DQV 14 155
DTU KTK 16 16
DTU EGY 17 135
DTU PAL 18 39
DTU FLT 18 187
DTU ZHO 19 124
DTU LJK 19 51
DTU CPN 19 160
DTU PAL 23 159
DTU EGY 24 163
DTU PAL 25 173
DTU XQE 26 86
DTU KPJ 28 45
DTU GRY 29 19
DTU ZPQ 30 196
DTU YCR 30 106
DTU IOZ 30 58
DTU BKF 33 116
DTU VCF 34 18
DTU XQE 35 121
DTU LUM 35 199
DTU MHA 37 14
DTU KIN 39 195
DTU IDQ 40 35
DTU IMW 43 196
DTU PPY 46 71
DTU BMQ 48 141
DTU KTK 49 60
EGY ZPQ 0 73
EGY KIN 0 140
EGY YLT 2 13
EGY YPH 4 16
EGY YFO 4 135
EGY VCF 5 145
EGY JMW 8 156
EGY RHR 8 73
EGY YCR 12 68
EGY NBB 13 83
EGY LTN 14 16
EGY XQE 17 187
EGY ZLH 19 97
EGY ZLH 23 94
EGY JBG 24 152
EGY PQM 25 21
EGY JBG 25 142
EGY LLW 28 76
EGY SIG 28 135
EGY KPJ 29 142
EGY DTU 29 165
EGY JBG 31 75
EGY PQM 31 28
EGY OET 33 150
EGY NCS 34 175
EGY PXY 34 161
EGY YRN 35 26
EGY YCR 35 143
EGY GRY 40 112
EGY MRW 43 178
